id,sentiment
10886_1,0.0002509467
9406_8,0.7920697
10376_10,0.057438683
9902_1,0.028454423
9938_8,0.89864594
7080_9,0.99866664
11944_8,0.26509696
5249_1,8.3504e-05
9599_2,0.045234073
9620_1,0.026174918
11244_1,0.08740462
6841_10,0.99995935
10050_4,0.9799345
10512_9,0.94593817
11327_3,0.00045869686
10681_8,0.98283976
808_3,0.15100914
546_7,0.9998288
10765_1,0.00029524972
7189_9,0.5373682
6005_9,0.91549087
11915_9,0.9504469
5740_10,0.9315592
7097_10,0.037274107
9573_10,0.86438596
5084_4,0.13467935
12332_7,0.42443922
8154_1,0.108579926
5610_1,0.009938441
5323_9,0.90457374
11034_8,0.9032195
3977_2,0.085502125
12380_7,0.04692598
1737_8,0.5549368
6030_9,0.5059564
5918_7,0.9915862
7061_9,0.8628146
266_8,0.35918808
1375_10,0.9799239
8648_3,0.0036865512
10146_10,0.99227214
4578_10,0.9393805
4685_8,0.8941134
11843_9,0.97990364
5467_10,0.997081
10140_10,0.93147635
7721_8,0.9679654
11208_10,0.04284236
1063_10,0.98250824
8260_10,0.78705496
3182_9,0.9290132
2797_8,0.8664301
7613_2,0.94372743
11624_4,0.07546176
4847_10,0.9955146
10684_7,0.5296728
6312_1,0.21593568
4925_3,0.0008529124
4125_1,0.00043123626
2394_10,0.9997484
12105_10,0.9077136
7812_1,0.00088340393
1061_8,0.8515954
9343_3,0.3429675
7696_10,0.9997491
9355_10,0.9982047
782_9,0.9995024
9882_10,0.99982697
10642_10,0.99958307
7410_2,4.4009827e-05
9591_4,0.007906962
11902_3,0.2977264
3495_7,0.0902704
6733_1,1.4677755e-05
4552_1,0.0006179314
6722_1,0.1321948
188_10,0.99311996
5099_10,0.94766647
10313_1,0.028983587
6756_9,0.9195961
6622_2,0.00030397362
4807_10,0.99731076
7173_3,0.36247087
11321_8,0.7961806
7909_9,0.45274475
8012_7,0.04540504
8615_4,0.105188206
8117_10,0.92808753
1892_10,0.8618335
4617_1,0.103957
1893_8,0.90039146
5435_1,0.0021589715
162_3,0.011622269
6516_10,0.9870989
11588_7,0.8995065
2006_1,0.0015317053
1594_4,0.040919647
1472_1,5.000753e-05
3647_1,0.24734983
174_7,0.8819833
5539_7,0.0006608189
3384_10,0.99409264
3811_4,0.59168017
4079_8,0.94895977
1179_7,0.5932136
3069_9,0.9993481
3769_8,0.98002666
9247_10,0.9725647
10434_1,0.0005660351
1147_10,0.9989052
5344_7,0.9315995
8073_10,0.989484
7833_3,0.0010506666
8370_1,0.011372464
9007_8,0.00222646
6624_7,0.10641061
6683_3,0.024946162
12275_7,0.07262077
11927_8,0.8081916
1560_10,0.99723804
1325_9,0.8100947
3548_8,0.16861531
607_1,2.2254777e-05
6702_7,0.7307066
5702_3,0.014580223
11345_8,0.9952362
3428_4,0.06884433
7209_9,0.9997049
8425_8,0.90231967
3087_1,0.00024024399
1119_8,0.55410475
5715_3,0.15300758
8645_1,0.008150923
2149_3,0.0014863719
10403_10,0.2638023
5628_1,0.009638462
5570_10,0.9990939
1613_3,0.016419774
1454_4,0.9777144
5094_3,0.01894894
7982_1,0.1197185
6894_2,0.5889753
6554_1,0.09931702
4721_3,0.22943465
6904_4,0.049125988
893_8,0.9943078
4605_4,0.7556394
11516_7,0.69619864
11718_7,0.9983454
5956_1,0.0034467343
7455_9,0.99371296
6396_4,0.48428062
1223_8,0.9011137
8556_1,0.00093808695
6108_8,0.5844274
11690_1,6.294277e-06
3778_9,0.8818512
3627_4,0.276821
8256_4,0.11185174
533_1,2.4238192e-05
5235_4,0.052634835
621_2,0.0044716266
5365_1,0.24305506
8180_3,0.13517267
7396_7,0.027115606
9776_10,0.97392106
8175_10,0.9609979
3128_1,0.11489232
4606_1,0.036193024
6158_2,0.025565464
3281_10,0.8134074
4723_4,0.008257083
11994_3,0.0244216
7701_1,6.4486244e-06
103_3,0.09838406
8908_10,0.9602941
8876_1,0.00042118464
7519_9,0.9815046
12456_8,0.696239
9514_8,0.73870665
8680_8,0.5345707
12402_10,0.8876598
362_2,0.011692508
9825_7,0.848811
2913_3,0.030847853
7164_8,0.9625878
11177_7,0.95878416
5707_10,0.99937016
8103_10,0.96155006
6289_1,8.7914166e-05
11754_1,0.17080626
11640_10,0.9524117
9933_7,0.8731693
185_10,0.9975126
242_10,0.99926
9369_8,0.93302035
7453_10,0.8338693
7514_7,0.18148589
10860_2,0.0007613813
8663_8,0.63313395
9108_1,0.0049697403
7941_1,0.000140064
10116_1,9.886864e-05
9841_4,0.2141057
4512_9,0.85580635
4853_2,0.07080789
2664_4,0.15230419
9966_10,0.98668045
5167_2,0.058708627
3894_2,0.014144034
3929_8,0.6391123
7165_10,0.98831254
5451_8,0.20279144
2947_4,0.83430713
4611_10,0.998004
5807_1,0.04460155
9464_8,0.9454906
3124_10,0.9381933
2705_4,0.8678011
12187_8,0.9973539
12319_10,0.991533
9874_3,0.13439053
3406_4,0.47039738
2327_10,0.9995976
605_10,0.93227184
8080_4,0.033136312
3074_10,0.9890366
2499_3,0.0059150965
1013_1,0.8354116
11535_1,0.0010601055
4118_7,0.9609355
10492_8,0.99547714
2129_4,0.12276792
9814_10,0.017148606
10671_9,0.34527737
5980_10,0.99947685
2755_2,0.04151814
5461_2,0.40466326
11979_1,0.11278426
8810_1,0.00018169785
852_7,0.9763214
10961_4,0.15432097
7436_4,0.020622905
11281_3,0.89760417
4208_3,0.05605165
8213_10,0.8715666
9851_2,0.17459263
4713_7,0.8938491
9528_1,0.93212754
3595_10,0.99415565
5785_3,0.50828475
10370_3,0.0018220363
1980_3,0.48042518
8800_4,0.036300965
4437_3,0.18034635
28_3,0.027173322
12171_1,0.52815354
9359_3,0.046062306
3831_9,0.99931407
10962_7,0.9959105
1500_9,0.95683324
11470_10,0.93467855
11843_3,0.013596525
11200_4,0.3397818
1067_1,0.0006092356
3333_1,0.0015023792
4487_4,0.55986667
6428_1,0.008773368
575_7,0.12443377
10904_9,0.97393155
11821_2,0.46617207
11605_1,0.04104355
1111_7,0.4009551
10295_1,0.54036283
1146_4,0.036555003
2405_9,0.056459147
11081_10,0.92856336
2201_10,0.9993104
4844_1,0.01665383
11007_8,0.9581987
6535_7,0.77162546
2653_4,0.01911032
8245_10,0.912743
9951_8,0.92814595
6133_8,0.14880621
10006_2,0.0045692897
7350_1,0.47113597
4509_9,0.98516893
948_1,5.262888e-05
3987_1,0.0068434603
2947_10,0.38042417
6041_3,0.009361819
2946_1,0.039984055
11967_4,0.0071613714
1185_10,0.998353
10323_2,0.6247243
11706_2,0.00011343485
3663_1,0.026155164
5602_10,0.99996746
4870_10,0.85862154
1994_1,0.038066465
10807_7,0.9691784
6871_3,0.9693703
1175_2,0.005157076
10919_7,0.99970204
8127_10,0.7494802
12497_4,0.062120188
3274_1,0.52097964
2568_3,0.001776744
840_2,0.0112819495
5626_10,0.99991167
7561_10,0.9998542
4600_3,0.20635799
3324_9,0.6784469
8899_7,0.9143679
5592_8,0.85547316
12483_4,0.012185859
7874_1,0.0002821048
5878_10,0.73319304
4303_9,0.11799433
9421_1,0.0008424436
10269_4,0.009347585
10615_2,0.25252917
2634_10,0.9864218
7522_1,0.0004757763
9289_10,0.98449033
4636_10,0.82269704
1241_7,0.15408163
9458_9,0.43853098
11690_10,0.9986456
7176_4,0.3476261
6212_10,0.9275586
6319_1,0.06083897
5229_3,0.20964569
466_9,0.9990427
8693_2,0.8237039
2952_10,0.9911895
1128_1,0.028176526
3975_10,0.55343044
11365_10,0.978844
2074_9,0.9431991
9768_10,0.99997735
4895_1,0.08753986
5726_10,0.97996074
9993_10,0.9949392
11319_2,0.80333537
10561_2,0.030708648
5455_8,0.985084
10684_3,0.007788303
3652_3,0.0050029564
7825_1,0.09334482
8806_1,0.0006197025
275_10,0.81866115
2246_1,0.014326907
11968_2,0.00045321166
2528_1,0.4523984
8491_8,0.8197492
13_1,0.10454013
4530_8,0.9983552
5207_3,0.05716738
11648_10,0.7326015
8260_1,0.087361924
10730_10,0.9781351
10402_3,0.14519915
8077_1,0.00012014048
8598_8,0.87556237
2809_3,0.0023400614
12490_10,0.99618286
1447_9,0.98607326
1605_3,0.056116622
2311_4,0.018062128
3235_9,0.7633861
5725_10,0.9474981
9025_10,0.97202027
6049_9,0.6771438
4803_10,0.9974044
191_9,0.997329
420_3,0.56826943
5238_2,0.007568135
1280_9,0.9787602
9408_4,0.005352499
819_1,3.6849504e-10
1656_4,0.018734295
9964_3,0.105630435
10404_4,0.012554996
12369_10,0.9999871
6423_1,0.0006840882
9942_8,0.9340571
1519_1,0.007008576
100_10,0.99626666
3216_10,0.94098926
3909_10,0.55491495
5034_7,0.99282724
14_8,0.9999832
5891_3,0.003899504
8496_10,0.9997632
7429_1,0.0047306633
9457_1,1.8562632e-05
9602_8,0.96762353
4198_1,0.015510097
154_2,0.14850873
5070_2,0.07323102
4207_8,0.7836537
7758_8,0.9218988
4439_9,0.99718744
12042_1,0.0010062462
7244_1,2.7020737e-05
6854_1,2.9581918e-06
11932_10,0.9402885
4151_10,0.9501308
7265_1,0.02547087
10272_7,0.99221283
4256_4,0.021891613
1225_7,0.8309812
956_10,0.9944101
6389_2,3.375161e-05
1365_4,0.11883951
4752_7,0.637792
276_10,0.99887973
8766_9,0.9835833
11225_10,0.8395948
6920_1,5.2232044e-05
11536_1,0.00021838922
1923_9,0.99407023
11460_10,0.8098387
10054_7,0.9799728
10845_1,6.412253e-05
10231_4,0.45664027
9430_8,0.16703765
3226_2,0.005721291
4298_3,0.08159051
10635_4,0.054204144
10567_4,0.002137734
5460_10,0.9919917
7310_7,0.6956005
10330_2,0.0010145898
5151_9,0.9610613
11_3,0.7720357
1448_8,0.36643636
10130_8,0.83357483
2199_3,0.0049726036
1761_10,0.9973459
2782_1,0.0032230895
7618_10,0.99990284
85_10,0.7032567
5730_3,0.024389056
3641_1,0.056907278
8190_9,0.9952106
9533_10,0.99497074
9508_1,1.0731122e-06
237_8,0.999944
3981_7,0.46454832
7194_9,0.77285576
10584_8,0.5553134
248_2,0.0016625655
8358_4,3.186509e-05
1218_1,0.0003344606
4191_10,0.062369242
3090_8,0.9605502
11923_2,0.034363404
1640_8,0.98960054
9972_3,0.004585226
11818_4,0.18129961
4350_10,0.99769527
877_10,0.49310583
10017_8,0.78611267
7975_10,0.9880001
8436_1,0.012861393
6024_7,0.6144618
3112_1,0.0077942535
951_10,0.98505545
1622_1,0.0041829487
191_3,0.054035228
5669_1,0.003504481
1891_4,0.045781825
12173_9,0.5245933
7887_7,0.8256186
3256_10,0.2385897
5419_1,7.703871e-06
7635_1,0.024872154
8297_2,0.017999282
7137_8,0.40130714
7562_3,0.10906056
9944_1,1.2814356e-05
4288_1,3.2295205e-07
8087_1,0.16297631
4771_10,0.9912527
10482_10,0.9520326
5324_10,0.9998658
3080_1,8.255508e-05
10923_7,0.9856695
1753_7,0.99280506
317_10,0.933301
12474_8,0.93986815
773_8,0.9993267
388_1,0.021446543
12141_2,0.17082816
5667_1,0.19672191
1071_9,0.938549
2897_10,0.9959402
9481_4,0.1301682
12025_1,0.00016832582
8879_7,0.529579
5683_1,0.015221002
7026_1,0.00011611062
2439_1,0.085079014
3631_7,0.7538966
1650_9,0.030674497
5378_7,0.9883873
9745_1,1.6740512e-07
11563_8,0.97538006
299_8,0.9281825
9471_2,0.013821974
1866_1,0.06594116
2639_4,0.0051066475
5122_1,0.021161603
12341_7,0.92644495
2936_8,0.9984884
8647_10,0.7331009
4255_9,0.95370424
7262_8,0.15637931
8413_10,0.99089164
10080_1,0.016104113
3973_1,0.8586847
8752_9,0.9999988
4018_2,0.017697487
7669_1,0.001087748
10421_4,0.025108766
7854_8,0.9935276
162_8,0.64991343
11614_9,0.57575554
11343_8,0.9437784
1708_7,0.10545773
7115_4,0.7335722
10498_10,0.13396905
2944_8,0.87336373
10474_3,0.14882061
1263_1,0.118019424
1693_4,0.8981058
9600_9,0.46800894
11173_2,0.419584
3961_2,0.005136518
8011_1,0.21945542
7386_8,0.5441906
8787_8,0.9903155
12349_9,0.98376423
1776_4,0.45976666
5885_4,0.8345845
220_4,0.0018070956
5547_8,0.9999629
2853_1,0.020799011
2157_2,0.00869098
11667_2,0.051163245
194_7,0.9605676
1633_1,0.0014538136
6897_2,0.06534627
11568_2,0.066854626
9219_1,0.017315935
477_8,0.98211956
8980_3,0.8293675
4612_10,0.7351651
8030_10,0.99266595
1846_8,0.9999697
2786_8,0.97076267
2634_1,0.001073338
3110_8,0.9732212
11587_8,0.79149073
11262_8,0.32185194
5680_7,0.07723576
4583_4,0.01497267
1451_1,0.0007531515
4244_4,0.052219376
6176_4,0.006172337
8851_10,0.99956936
908_9,0.74154574
7494_9,0.31455407
8061_3,0.019112421
789_1,0.22460051
2374_7,0.9523102
11225_3,0.016143646
4467_4,0.001360685
8516_10,0.016884381
4121_10,0.9955368
10267_7,0.497928
6040_8,0.58232516
8338_7,0.9448765
2903_7,0.99392974
6662_9,0.974855
5333_10,0.9755239
7470_4,0.0035939578
8813_1,0.028460883
4514_3,0.9963176
9584_7,0.1325343
11706_8,0.96411514
11538_8,0.90798396
4210_1,0.00045548845
8984_1,0.0005132342
3431_4,0.028336814
4973_10,0.95476985
12260_1,0.0008122475
4267_10,0.9554921
9906_9,0.99896467
670_7,0.9811375
6270_3,0.007039399
5164_4,0.149837
9741_2,0.0014339213
3761_8,0.80726004
2651_2,0.1806634
7448_10,0.93858963
7184_9,0.99865544
1313_9,0.9815161
10654_8,0.9750955
7151_1,0.00031932595
2320_10,0.7038403
12033_7,0.5644301
6429_1,0.009064172
1420_4,0.9075627
3002_7,0.44326314
1299_1,0.018655263
7897_9,0.91832966
1529_4,0.17132679
9760_2,0.0074630342
11318_1,1.763669e-07
2217_3,0.025467923
11641_2,0.068312645
7238_10,0.98203397
7710_8,0.99333876
12011_8,0.9403642
4495_7,0.9852116
11144_4,0.29811683
5625_2,0.010987664
2926_7,0.05851548
8538_8,0.75379384
8875_10,0.8980522
10881_10,0.9740253
1662_7,0.993996
4560_9,0.8950817
6714_4,3.51675e-05
9059_10,0.86999416
6631_10,0.876393
8520_1,0.00032834188
918_4,0.39144585
3102_10,0.9248808
3611_2,0.007349412
8434_10,0.9945939
681_7,0.99998915
7386_4,0.009728397
7566_9,0.11156614
10110_10,0.9911698
10486_10,0.99934083
1492_3,0.18126863
11823_1,0.00951838
2331_9,0.9611341
2200_2,0.00445244
9547_1,0.049658906
785_2,0.000116390074
5101_4,0.08635972
5657_10,0.93642807
6902_7,0.52594304
1490_9,0.9495037
7148_9,0.85888165
7387_8,0.3605862
8277_9,0.9419789
6912_7,0.8646046
170_2,0.83056355
7702_10,0.9991567
4393_3,0.0013576121
2608_3,0.87332207
4931_8,0.9546926
10589_10,0.97238916
8623_4,0.0004989226
6057_2,0.0036754117
2704_9,0.98991394
1790_2,0.44430152
12370_1,1.9670583e-06
159_1,1.5013634e-05
343_9,0.98467886
2128_9,0.91142637
11181_8,0.8637841
11775_10,0.8612572
3514_10,0.97892725
6993_2,0.0031177846
2866_9,0.63325435
1000_9,0.9818163
11772_7,0.61594266
3355_9,0.34238586
8519_8,0.9446225
7879_3,0.06719025
4332_10,0.8928693
5403_1,0.00046998542
1514_7,0.09455357
7904_1,0.0005224518
10550_2,0.29681727
11442_10,0.9759321
2821_3,0.00021903444
5766_1,0.000785624
8061_9,0.9648639
2166_1,8.7709755e-05
6206_1,0.035914008
11124_2,0.0019113565
7625_10,0.7426041
90_9,0.84069425
7959_10,0.9663865
7029_10,0.9657263
779_8,0.9998518
1101_4,0.03020365
11189_4,0.14484607
9790_4,0.15448302
10861_1,0.022297727
5902_2,0.07603262
9545_10,0.5575441
3730_1,4.243999e-07
4951_9,0.4966055
3295_1,0.005279528
9495_2,0.11134133
2876_1,0.25012854
2796_1,0.007994852
10338_3,0.49803472
10913_7,0.05106083
4685_2,0.0024494485
11586_1,0.02641556
4904_7,0.634257
7110_7,0.42253256
2086_4,0.056543365
7372_7,0.68116385
135_9,0.94215775
7038_3,0.29695833
1119_2,0.02500393
5057_8,0.43643537
3479_10,0.99829465
6489_8,0.9912963
4910_8,0.99439925
5979_10,0.99754626
11304_1,0.03495326
2102_9,0.9987685
8048_1,0.0007660383
12153_7,0.73068786
4832_8,0.9419153
3079_9,0.95652235
8254_2,0.00025645006
7981_7,0.74762166
611_1,0.047411107
307_10,0.927338
8861_3,0.00074436754
4635_4,0.7094218
6197_7,0.9812868
6739_3,0.2104192
8588_9,0.9561346
8461_7,0.9682454
10089_1,0.009411589
2609_7,0.48195174
1418_3,0.294904
2661_10,0.9942417
1253_9,0.6498093
8815_9,0.89367086
9867_8,0.8465452
2155_1,0.043213055
12259_4,0.23138355
11224_3,0.002024205
4781_1,6.0218836e-06
4354_9,0.999765
9629_9,0.9101782
3629_9,0.9954567
6445_10,0.9724956
9526_10,0.99943215
5138_2,0.011464419
349_10,0.99620545
2099_7,0.49463362
4411_1,0.15695111
8127_3,0.037556108
5225_8,0.9834727
7970_3,0.040286727
5688_7,0.564832
12099_3,0.2315353
6020_4,0.06828055
3892_8,0.9983765
2098_8,0.99486226
4851_7,0.9932861
10967_10,0.6662551
6230_4,0.32060936
2211_2,0.03002688
11978_10,0.74720865
8802_1,0.0021346158
11010_3,0.0045865844
10083_2,0.16159624
5588_10,0.7547491
958_10,0.62666744
6771_4,0.36200586
6767_9,0.7626579
7302_10,0.99462503
5324_3,0.00079616904
7737_10,0.9977537
8603_10,0.70311564
3029_7,0.9824203
8640_2,0.032794163
2139_1,0.00033713144
6305_10,0.99607915
6884_7,0.93201953
5534_8,0.9977188
7619_8,0.9503433
10057_8,0.90902704
972_7,0.94497424
6245_8,0.6578895
6627_7,0.88999456
3621_10,0.6174029
2290_4,0.80483
24_4,0.20192225
5689_1,0.00018655632
6497_4,0.19039853
12405_4,0.98459333
11720_7,0.9985808
10088_1,0.0010705853
9258_9,0.99991274
354_4,0.9578327
4770_10,0.9991732
1035_3,0.65631896
739_1,0.0027735017
6267_7,0.92939955
1562_8,0.9175818
1438_1,0.009812847
281_8,0.9933555
1818_1,0.7688637
3943_3,0.04026516
8116_4,0.7826917
6984_1,0.0003368505
5330_4,0.0006532659
8821_8,0.99525887
10484_10,0.9975479
1886_4,0.031896457
7943_2,0.25344437
6438_7,0.9710288
8931_10,0.7406851
10538_10,0.6701703
534_10,0.99894613
7329_2,0.0034855932
6614_2,0.7198701
710_10,0.9890131
3120_4,0.0049707284
9046_1,0.0032402186
5638_2,0.104893096
2455_4,0.16239241
2652_3,0.23259653
11006_4,0.5259713
5065_3,0.0023468963
9805_10,0.90130436
7092_8,0.9940089
1735_10,0.85955775
3609_1,6.5545035e-05
1201_10,0.9968911
11024_9,0.9999372
3807_10,0.9884249
4483_10,0.3712856
4510_7,0.99569076
8037_1,0.2838507
1760_1,0.016897209
133_8,0.9368092
9039_8,0.80462414
8462_4,0.5768378
2468_10,0.9889999
7684_3,0.0066745435
10350_9,0.9985323
1199_10,0.9998418
8560_1,0.0015768982
6405_3,0.0016740958
1295_1,0.0009660813
6420_1,0.0021976607
12183_9,0.87767017
11619_1,0.0011793554
1415_9,0.96003836
9414_1,0.0008812328
7640_4,0.020080302
9211_9,0.9792835
557_9,0.7763868
4501_9,0.9264369
8711_10,0.5141799
2402_1,0.44138953
4586_10,0.6647495
176_3,0.00042860355
3545_1,0.2042477
8932_1,5.464113e-08
5829_10,0.9640626
3409_10,0.98604023
3636_3,0.62926
12048_7,0.9910931
10468_10,0.99982065
11546_10,0.9236627
9444_10,0.9978397
6275_1,0.009052025
152_4,0.30478847
4767_9,0.78900254
6751_1,0.0059269518
10245_4,0.030074004
5407_8,0.9511686
1923_1,0.049583796
515_9,0.29837194
9988_1,0.10259904
5928_8,0.99737036
10163_4,0.073330045
7969_10,0.80946195
1494_4,0.03140816
11211_10,0.9903598
1957_1,4.6957713e-05
8484_7,0.64250094
848_2,0.0010051745
5177_1,0.062973104
10667_10,0.9722449
3075_1,0.0129234465
9443_10,0.65552276
1572_8,0.8755168
11285_8,0.44526774
3125_1,0.22901922
9265_9,0.970258
4072_1,0.05970834
6390_2,0.15810889
6496_4,0.6828239
8766_2,0.0005405755
7787_10,0.9757412
5897_10,0.9999466
9027_1,0.0153767085
1538_2,0.038106777
1220_3,0.00036100848
8600_3,0.008181747
11432_2,0.37140748
1424_4,0.0549693
7344_10,0.93325996
10842_1,0.107319236
10332_10,0.96131194
4340_4,0.06382265
4868_4,0.19628945
11216_9,0.77662826
12027_10,0.7595083
6785_7,0.82948613
8773_8,0.9948388
8119_4,0.4986798
10138_10,0.9801676
7197_2,4.741652e-05
1536_3,0.03210279
9981_7,0.89874613
4753_1,0.028821807
2795_7,0.010167086
6672_4,0.06265664
10805_7,0.8012816
5866_1,0.006325903
570_1,5.4828442e-06
11965_8,0.941946
3288_1,0.06656043
8135_1,0.25432482
10094_9,0.86259794
5845_10,0.9986743
3570_8,0.05516064
1240_1,0.22978278
231_1,0.00019658692
10628_9,0.9369766
3536_1,0.009608577
1852_10,0.98750615
8202_7,0.49272746
5907_7,0.9465789
1759_10,0.9974136
4492_10,0.8789389
4844_7,0.123847626
3189_10,0.9771467
3403_10,0.979599
5874_2,0.00030659512
7809_10,0.9921827
3632_9,0.9742371
11767_2,0.78470856
9925_3,0.71675444
4218_1,0.8029149
12036_7,0.48751533
8973_2,0.01508826
2464_10,0.9673103
4094_1,0.017925486
10592_1,0.0031310832
10648_9,0.9899727
3887_10,0.9566638
9092_8,0.9595989
10666_10,0.99837154
8389_10,0.9807674
5281_10,0.9673766
6946_1,0.00048414708
1132_1,0.0017666025
10052_4,0.017032795
768_10,0.99999714
5432_3,0.088759296
7424_3,0.0012005647
2366_2,0.27961487
2865_3,0.18952824
7806_2,0.022684619
8878_3,0.094435915
6298_7,0.9978163
4517_4,0.020081652
12018_10,0.9954727
3662_1,0.001575557
11393_10,0.9655645
2071_10,0.99992824
8217_8,0.99917954
6568_2,0.031099452
3840_10,0.992446
1666_3,0.37653473
2360_7,0.95235634
5778_4,0.093443155
5341_4,0.58972853
4044_2,0.0015004526
2503_3,0.004977577
4095_10,0.8555546
2092_2,0.009233449
2707_3,9.324698e-05
573_10,0.5900422
6441_7,0.7510021
7565_3,0.009446542
9499_7,0.017790427
657_10,0.99996233
8840_10,0.99009633
1407_4,0.01950117
12453_2,0.058233134
8273_9,0.997718
8366_7,0.8589365
10643_9,0.19460729
9998_1,2.0718308e-07
1385_1,0.003920903
1354_4,0.06077987
4674_7,0.20255351
3515_4,0.47193107
10426_8,0.82777554
10226_3,0.7256812
10391_4,0.019077513
9968_1,0.0007184966
2893_3,0.002486868
2546_9,0.2948265
37_1,0.0150609035
1757_10,0.99957126
1569_8,0.99285865
1466_3,0.050319202
7783_1,1.056652e-05
9506_10,0.8319064
10835_3,0.00067125383
2917_9,0.900624
2495_7,0.9990779
1686_10,0.9789003
2414_7,0.17040816
5318_8,0.9578776
8858_8,0.88184685
8112_1,0.0028571328
6532_2,0.029916722
2526_10,0.86542624
11089_7,0.99470335
4297_8,0.6252378
3179_9,0.9950931
5832_10,0.99990654
10539_8,0.54567546
9226_10,0.6807625
9878_1,0.31810063
7940_10,0.99983025
7195_10,0.85281795
2979_1,0.06006041
3597_10,0.99999964
2931_8,0.5924493
8571_10,0.6292691
12148_1,6.871314e-07
4047_2,1.6087257e-05
6164_10,0.9856858
2214_8,0.99898416
5903_1,0.022536447
7931_9,0.43444982
1205_3,0.26023036
5983_10,0.9986118
10424_7,0.45732987
11032_7,0.749597
1303_10,0.99267054
10390_1,0.0009867394
8349_2,0.05886461
3605_8,0.8899535
12273_1,0.00029230939
60_1,0.03733751
3879_9,0.75990224
12431_4,0.20551537
4499_2,0.028665563
5786_10,0.4914629
5521_4,0.88829964
793_8,0.9915952
7948_3,0.053854115
9022_2,0.0009517714
11071_1,0.0008420929
4991_3,0.8137983
8226_1,0.033286866
8762_3,0.014155555
6918_4,0.0013384434
844_10,0.7986235
11503_8,0.08305764
7406_8,0.88985753
7743_1,0.025018103
514_3,0.03520104
10927_9,0.91088176
3731_7,0.998197
8870_4,0.78458935
11099_10,0.9994286
8456_10,0.7367911
10944_7,0.014408971
7168_3,0.004170989
3378_10,0.30925998
8203_3,0.97387797
5676_1,1.4566926e-06
5061_9,0.97964877
6238_8,0.4415371
1136_8,0.15098214
6234_3,0.05754081
9510_3,0.84298664
9632_7,0.15437603
4357_1,0.043424945
1176_9,0.965901
10821_8,0.99927825
4143_4,0.26125884
5074_8,0.8913659
11673_1,0.008472764
11072_2,0.0010907593
1816_4,0.5650278
3974_7,0.51791537
796_4,0.04093214
8540_2,0.020763056
10959_8,0.9859905
4576_10,0.0706713
7030_1,0.015188928
3340_10,0.8018358
3223_3,0.0014019281
3030_1,0.13506116
4194_1,1.0931137e-05
11322_1,0.00065282866
1785_1,0.01321511
7109_2,0.018732361
4120_1,0.00068887154
3024_7,0.71569884
589_2,0.019192081
2480_10,0.38007596
4878_1,0.064147644
571_1,0.62011117
12156_8,0.9755671
7547_9,0.99970657
6577_10,0.999969
7101_3,0.026768753
1731_3,0.20073521
10424_1,0.0047625103
9056_10,0.98270506
11959_3,0.103243046
6952_4,0.0011743053
8709_10,0.9690726
4716_10,0.99871707
2393_10,0.9981846
4007_7,0.45398226
1196_2,0.48748225
8483_1,0.005678046
1840_3,0.39599174
6108_1,0.0011374956
4621_8,0.79970753
11332_4,0.99452496
8800_10,0.99948055
886_7,0.9745895
6495_8,0.20116064
6193_10,0.011227169
10297_1,0.01023078
4233_1,0.05501776
3121_10,0.97267795
1681_10,0.927353
5789_1,0.025700629
6446_10,0.9999373
479_9,0.97787124
